date,season,team,player,club,competition,minutes,starts,goals,assists,xg,xa,cards,source_url
2021-06-01,2020-2021,Colombia,Colombia Player 8,Colombia FC,Sample club season,1271,14,6.32,1.4,6.24,1.78,0.66,synthetic://sample-data
2021-06-01,2020-2021,Costa Rica,Costa Rica Player 1,Costa Rica FC,Sample club season,2497,27,0.0,0.0,1.26,0.33,4.36,synthetic://sample-data
2021-06-01,2020-2021,Costa Rica,Costa Rica Player 2,Costa Rica FC,Sample club season,2183,24,0.46,0.82,1.73,1.72,1.65,synthetic://sample-data
2021-06-01,2020-2021,Costa Rica,Costa Rica Player 3,Costa Rica FC,Sample club season,3292,36,0.22,0.39,0.0,0.0,2.66,synthetic://sample-data
2021-06-01,2020-2021,Costa Rica,Costa Rica Player 4,Costa Rica FC,Sample club season,2402,26,0.89,0.0,1.1,0.0,1.17,synthetic://sample-data
2021-06-01,2020-2021,Costa Rica,Costa Rica Player 5,Costa Rica FC,Sample club season,3444,38,0.41,1.03,0.6,0.0,3.31,synthetic://sample-data
2021-06-01,2020-2021,Costa Rica,Costa Rica Player 6,Costa Rica FC,Sample club season,1480,16,2.17,0.0,3.43,0.0,2.42,synthetic://sample-data
2021-06-01,2020-2021,Costa Rica,Costa Rica Player 7,Costa Rica FC,Sample club season,1375,15,1.87,0.62,1.63,0.47,1.12,synthetic://sample-data
2021-06-01,2020-2021,Costa Rica,Costa Rica Player 8,Costa Rica FC,Sample club season,1751,19,0.0,0.0,0.0,0.0,3.21,synthetic://sample-data
2021-06-01,2020-2021,Croatia,Croatia Player 1,Croatia FC,Sample club season,3261,36,0.0,1.9,0.56,2.54,3.87,synthetic://sample-data
2021-06-01,2020-2021,Croatia,Croatia Player 2,Croatia FC,Sample club season,3163,35,1.02,1.31,2.69,1.95,5.39,synthetic://sample-data
2021-06-01,2020-2021,Croatia,Croatia Player 3,Croatia FC,Sample club season,2548,28,0.47,0.0,0.08,1.46,4.15,synthetic://sample-data
2021-06-01,2020-2021,Croatia,Croatia Player 4,Croatia FC,Sample club season,2808,31,1.31,0.05,2.28,1.21,4.87,synthetic://sample-data
2021-06-01,2020-2021,Croatia,Croatia Player 5,Croatia FC,Sample club season,3412,37,1.64,1.46,0.99,0.87,6.15,synthetic://sample-data
2021-06-01,2020-2021,Croatia,Croatia Player 6,Croatia FC,Sample club season,1775,19,4.4,2.12,4.3,2.8,4.25,synthetic://sample-data
2021-06-01,2020-2021,Croatia,Croatia Player 7,Croatia FC,Sample club season,477,5,3.25,3.49,4.05,3.61,2.64,synthetic://sample-data
2021-06-01,2020-2021,Croatia,Croatia Player 8,Croatia FC,Sample club season,746,8,5.84,1.32,5.16,1.33,3.36,synthetic://sample-data
2021-06-01,2020-2021,Denmark,Denmark Player 1,Denmark FC,Sample club season,2316,25,0.07,0.85,0.86,0.27,8.61,synthetic://sample-data
2021-06-01,2020-2021,Denmark,Denmark Player 2,Denmark FC,Sample club season,3535,39,0.0,1.18,0.96,1.22,4.35,synthetic://sample-data
2021-06-01,2020-2021,Denmark,Denmark Player 3,Denmark FC,Sample club season,1819,20,0.0,0.93,0.0,0.68,3.52,synthetic://sample-data
2021-06-01,2020-2021,Denmark,Denmark Player 4,Denmark FC,Sample club season,1946,21,0.91,0.0,0.54,0.0,1.12,synthetic://sample-data
2021-06-01,2020-2021,Denmark,Denmark Player 5,Denmark FC,Sample club season,3410,37,0.24,0.98,0.88,0.18,5.3,synthetic://sample-data
2021-06-01,2020-2021,Denmark,Denmark Player 6,Denmark FC,Sample club season,1343,14,0.82,1.3,1.01,1.51,3.63,synthetic://sample-data
2021-06-01,2020-2021,Denmark,Denmark Player 7,Denmark FC,Sample club season,1331,14,3.91,3.69,4.72,3.99,2.02,synthetic://sample-data
2021-06-01,2020-2021,Denmark,Denmark Player 8,Denmark FC,Sample club season,1530,17,3.62,1.22,2.65,1.31,4.72,synthetic://sample-data
2021-06-01,2020-2021,Ecuador,Ecuador Player 1,Ecuador FC,Sample club season,2740,30,0.0,0.62,0.0,1.08,5.81,synthetic://sample-data
2021-06-01,2020-2021,Ecuador,Ecuador Player 2,Ecuador FC,Sample club season,2593,28,0.0,0.0,1.37,0.4,3.13,synthetic://sample-data
2021-06-01,2020-2021,Ecuador,Ecuador Player 3,Ecuador FC,Sample club season,1952,21,0.43,0.17,0.28,0.45,2.45,synthetic://sample-data
2021-06-01,2020-2021,Ecuador,Ecuador Player 4,Ecuador FC,Sample club season,1818,20,0.0,1.78,0.0,1.79,4.05,synthetic://sample-data
2021-06-01,2020-2021,Ecuador,Ecuador Player 5,Ecuador FC,Sample club season,2723,30,0.0,0.14,0.0,0.76,5.6,synthetic://sample-data
2021-06-01,2020-2021,Ecuador,Ecuador Player 6,Ecuador FC,Sample club season,941,10,2.82,1.28,3.36,1.96,1.07,synthetic://sample-data
2021-06-01,2020-2021,Ecuador,Ecuador Player 7,Ecuador FC,Sample club season,1588,17,2.3,1.89,2.19,1.95,0.37,synthetic://sample-data
2021-06-01,2020-2021,Ecuador,Ecuador Player 8,Ecuador FC,Sample club season,1456,16,2.87,1.92,1.79,2.52,2.35,synthetic://sample-data
2021-06-01,2020-2021,Egypt,Egypt Player 1,Egypt FC,Sample club season,2675,29,0.0,0.3,0.83,0.39,3.34,synthetic://sample-data
2021-06-01,2020-2021,Egypt,Egypt Player 2,Egypt FC,Sample club season,2377,26,3.9,0.0,4.81,0.0,4.55,synthetic://sample-data
2021-06-01,2020-2021,Egypt,Egypt Player 3,Egypt FC,Sample club season,3122,34,1.94,0.33,1.92,1.08,2.13,synthetic://sample-data
2021-06-01,2020-2021,Egypt,Egypt Player 4,Egypt FC,Sample club season,3440,38,0.35,2.34,0.22,2.73,4.8,synthetic://sample-data
2021-06-01,2020-2021,Egypt,Egypt Player 5,Egypt FC,Sample club season,3543,39,2.46,0.0,2.98,0.83,3.51,synthetic://sample-data
2021-06-01,2020-2021,Egypt,Egypt Player 6,Egypt FC,Sample club season,1456,16,0.0,2.81,0.76,3.22,2.63,synthetic://sample-data
2021-06-01,2020-2021,Egypt,Egypt Player 7,Egypt FC,Sample club season,893,9,2.81,1.87,3.31,2.24,0.17,synthetic://sample-data
2021-06-01,2020-2021,Egypt,Egypt Player 8,Egypt FC,Sample club season,1601,17,1.2,2.15,2.88,2.83,2.72,synthetic://sample-data
2021-06-01,2020-2021,England,England Player 1,England FC,Sample club season,1965,21,3.0,2.01,4.14,3.09,4.67,synthetic://sample-data
2021-06-01,2020-2021,England,England Player 2,England FC,Sample club season,3472,38,3.3,1.34,3.59,1.36,4.54,synthetic://sample-data
2021-06-01,2020-2021,England,England Player 3,England FC,Sample club season,2493,27,0.0,2.93,0.0,3.44,3.94,synthetic://sample-data
2021-06-01,2020-2021,England,England Player 4,England FC,Sample club season,2054,22,0.91,1.51,1.68,1.72,1.82,synthetic://sample-data
2021-06-01,2020-2021,England,England Player 5,England FC,Sample club season,2472,27,0.0,1.28,0.0,2.27,3.11,synthetic://sample-data
2021-06-01,2020-2021,England,England Player 6,England FC,Sample club season,1324,14,3.12,2.17,2.52,2.62,1.73,synthetic://sample-data
2021-06-01,2020-2021,England,England Player 7,England FC,Sample club season,728,8,7.2,3.64,6.87,4.17,2.03,synthetic://sample-data
2021-06-01,2020-2021,England,England Player 8,England FC,Sample club season,635,7,5.29,3.23,5.47,3.39,0.64,synthetic://sample-data
2021-06-01,2020-2021,France,France Player 1,France FC,Sample club season,2027,22,4.77,0.78,5.86,0.49,2.52,synthetic://sample-data
2021-06-01,2020-2021,France,France Player 2,France FC,Sample club season,2653,29,2.94,2.39,2.07,2.32,4.42,synthetic://sample-data
2021-06-01,2020-2021,France,France Player 3,France FC,Sample club season,3334,37,2.75,0.65,2.79,0.42,4.43,synthetic://sample-data
2021-06-01,2020-2021,France,France Player 4,France FC,Sample club season,2897,32,2.05,1.18,2.14,1.12,2.43,synthetic://sample-data
2021-06-01,2020-2021,France,France Player 5,France FC,Sample club season,2119,23,0.4,3.93,1.62,3.6,4.44,synthetic://sample-data
2021-06-01,2020-2021,France,France Player 6,France FC,Sample club season,1145,12,1.98,4.41,2.87,3.28,0.94,synthetic://sample-data
2021-06-01,2020-2021,France,France Player 7,France FC,Sample club season,932,10,6.8,3.22,5.7,2.99,3.21,synthetic://sample-data
2021-06-01,2020-2021,France,France Player 8,France FC,Sample club season,932,10,4.87,4.99,4.84,4.97,1.12,synthetic://sample-data
2021-06-01,2020-2021,Germany,Germany Player 1,Germany FC,Sample club season,1938,21,0.0,1.66,0.0,0.85,5.91,synthetic://sample-data
2021-06-01,2020-2021,Germany,Germany Player 2,Germany FC,Sample club season,2822,31,2.75,0.82,4.16,1.76,3.51,synthetic://sample-data
2021-06-01,2020-2021,Germany,Germany Player 3,Germany FC,Sample club season,1866,20,0.93,1.56,0.52,2.31,6.44,synthetic://sample-data
2021-06-01,2020-2021,Germany,Germany Player 4,Germany FC,Sample club season,3010,33,0.78,1.07,1.72,2.16,4.47,synthetic://sample-data
2021-06-01,2020-2021,Germany,Germany Player 5,Germany FC,Sample club season,1805,20,2.5,0.46,2.02,0.0,5.16,synthetic://sample-data
2021-06-01,2020-2021,Germany,Germany Player 6,Germany FC,Sample club season,689,7,1.64,3.87,3.38,2.98,0.62,synthetic://sample-data
2021-06-01,2020-2021,Germany,Germany Player 7,Germany FC,Sample club season,1545,17,4.98,2.01,6.1,2.19,0.97,synthetic://sample-data
2021-06-01,2020-2021,Germany,Germany Player 8,Germany FC,Sample club season,1585,17,5.86,1.93,5.74,2.49,2.0,synthetic://sample-data
2021-06-01,2020-2021,Ghana,Ghana Player 1,Ghana FC,Sample club season,2804,31,0.0,0.0,0.52,0.21,3.28,synthetic://sample-data
2021-06-01,2020-2021,Ghana,Ghana Player 2,Ghana FC,Sample club season,2168,24,1.29,0.68,2.21,1.25,2.43,synthetic://sample-data
2021-06-01,2020-2021,Ghana,Ghana Player 3,Ghana FC,Sample club season,2033,22,0.0,1.0,0.03,0.46,4.75,synthetic://sample-data
2021-06-01,2020-2021,Ghana,Ghana Player 4,Ghana FC,Sample club season,1947,21,0.0,0.4,0.0,0.23,6.92,synthetic://sample-data
2021-06-01,2020-2021,Ghana,Ghana Player 5,Ghana FC,Sample club season,3243,36,0.0,0.0,1.51,0.82,5.77,synthetic://sample-data
2021-06-01,2020-2021,Ghana,Ghana Player 6,Ghana FC,Sample club season,560,6,0.0,2.01,0.0,1.27,3.92,synthetic://sample-data
2021-06-01,2020-2021,Ghana,Ghana Player 7,Ghana FC,Sample club season,1139,12,1.37,1.36,1.08,1.5,1.87,synthetic://sample-data
2021-06-01,2020-2021,Ghana,Ghana Player 8,Ghana FC,Sample club season,1491,16,2.73,0.61,3.03,1.04,3.23,synthetic://sample-data
2021-06-01,2020-2021,Iran,Iran Player 1,Iran FC,Sample club season,2195,24,1.16,0.54,1.59,1.48,8.26,synthetic://sample-data
2021-06-01,2020-2021,Iran,Iran Player 2,Iran FC,Sample club season,3018,33,0.0,1.12,0.89,1.29,3.31,synthetic://sample-data
2021-06-01,2020-2021,Iran,Iran Player 3,Iran FC,Sample club season,2832,31,0.0,1.56,0.0,0.58,4.25,synthetic://sample-data
2021-06-01,2020-2021,Iran,Iran Player 4,Iran FC,Sample club season,1943,21,1.09,1.36,1.42,2.12,2.43,synthetic://sample-data
2021-06-01,2020-2021,Iran,Iran Player 5,Iran FC,Sample club season,2098,23,2.16,0.45,1.01,0.36,4.53,synthetic://sample-data
2021-06-01,2020-2021,Iran,Iran Player 6,Iran FC,Sample club season,1156,12,4.96,0.44,5.59,0.0,1.54,synthetic://sample-data
2021-06-01,2020-2021,Iran,Iran Player 7,Iran FC,Sample club season,478,5,0.0,0.13,0.33,1.01,0.86,synthetic://sample-data
2021-06-01,2020-2021,Iran,Iran Player 8,Iran FC,Sample club season,1172,13,1.39,0.32,3.06,1.06,0.0,synthetic://sample-data
2021-06-01,2020-2021,Italy,Italy Player 1,Italy FC,Sample club season,2789,30,0.43,2.79,0.3,1.59,4.71,synthetic://sample-data
2021-06-01,2020-2021,Italy,Italy Player 2,Italy FC,Sample club season,2955,32,1.41,1.28,0.0,1.59,5.67,synthetic://sample-data
2021-06-01,2020-2021,Italy,Italy Player 3,Italy FC,Sample club season,2078,23,0.0,0.57,0.0,1.09,3.86,synthetic://sample-data
2021-06-01,2020-2021,Italy,Italy Player 4,Italy FC,Sample club season,2394,26,3.37,2.01,4.04,2.57,2.65,synthetic://sample-data
2021-06-01,2020-2021,Italy,Italy Player 5,Italy FC,Sample club season,2894,32,0.0,0.76,0.64,0.37,6.41,synthetic://sample-data
2021-06-01,2020-2021,Italy,Italy Player 6,Italy FC,Sample club season,1198,13,5.65,2.04,6.48,2.65,2.29,synthetic://sample-data
2021-06-01,2020-2021,Italy,Italy Player 7,Italy FC,Sample club season,1294,14,3.07,2.92,3.6,3.01,1.24,synthetic://sample-data
2021-06-01,2020-2021,Italy,Italy Player 8,Italy FC,Sample club season,1149,12,2.19,1.49,1.18,2.51,2.05,synthetic://sample-data
2021-06-01,2020-2021,Ivory Coast,Ivory Coast Player 1,Ivory Coast FC,Sample club season,2122,23,0.15,0.86,0.0,0.22,4.36,synthetic://sample-data
2021-06-01,2020-2021,Ivory Coast,Ivory Coast Player 2,Ivory Coast FC,Sample club season,2413,26,2.72,0.0,2.81,0.14,2.46,synthetic://sample-data
2021-06-01,2020-2021,Ivory Coast,Ivory Coast Player 3,Ivory Coast FC,Sample club season,3296,36,0.0,1.96,1.92,1.47,4.64,synthetic://sample-data
2021-06-01,2020-2021,Ivory Coast,Ivory Coast Player 4,Ivory Coast FC,Sample club season,3083,34,1.92,1.38,3.31,1.07,4.89,synthetic://sample-data
2021-06-01,2020-2021,Ivory Coast,Ivory Coast Player 5,Ivory Coast FC,Sample club season,2968,32,0.0,0.0,0.24,0.45,4.84,synthetic://sample-data
2021-06-01,2020-2021,Ivory Coast,Ivory Coast Player 6,Ivory Coast FC,Sample club season,735,8,0.0,0.0,0.0,0.83,1.59,synthetic://sample-data
2021-06-01,2020-2021,Ivory Coast,Ivory Coast Player 7,Ivory Coast FC,Sample club season,995,11,3.08,3.07,2.93,2.92,0.52,synthetic://sample-data
2021-06-01,2020-2021,Ivory Coast,Ivory Coast Player 8,Ivory Coast FC,Sample club season,1716,19,1.61,1.27,1.73,2.0,2.17,synthetic://sample-data
2021-06-01,2020-2021,Japan,Japan Player 1,Japan FC,Sample club season,2257,25,0.97,1.12,0.73,1.58,3.15,synthetic://sample-data
2021-06-01,2020-2021,Japan,Japan Player 2,Japan FC,Sample club season,2247,24,1.05,1.33,1.41,1.05,4.64,synthetic://sample-data
2021-06-01,2020-2021,Japan,Japan Player 3,Japan FC,Sample club season,3074,34,1.07,0.0,2.24,0.0,7.3,synthetic://sample-data
2021-06-01,2020-2021,Japan,Japan Player 4,Japan FC,Sample club season,2015,22,1.28,0.99,2.84,1.25,4.69,synthetic://sample-data
2021-06-01,2020-2021,Japan,Japan Player 5,Japan FC,Sample club season,1903,21,0.0,0.0,0.0,0.16,4.15,synthetic://sample-data
2021-06-01,2020-2021,Japan,Japan Player 6,Japan FC,Sample club season,1656,18,4.29,2.74,4.54,3.19,0.64,synthetic://sample-data
2021-06-01,2020-2021,Japan,Japan Player 7,Japan FC,Sample club season,531,5,0.0,1.95,0.0,1.7,2.55,synthetic://sample-data
2021-06-01,2020-2021,Japan,Japan Player 8,Japan FC,Sample club season,497,5,3.22,1.2,3.15,0.22,0.9,synthetic://sample-data
2021-06-01,2020-2021,Mexico,Mexico Player 1,Mexico FC,Sample club season,2983,33,0.5,0.08,1.46,0.0,4.85,synthetic://sample-data
2021-06-01,2020-2021,Mexico,Mexico Player 2,Mexico FC,Sample club season,3095,34,2.72,1.34,3.27,2.12,3.93,synthetic://sample-data
2021-06-01,2020-2021,Mexico,Mexico Player 3,Mexico FC,Sample club season,3124,34,0.83,0.78,1.02,1.27,4.66,synthetic://sample-data
2021-06-01,2020-2021,Mexico,Mexico Player 4,Mexico FC,Sample club season,2644,29,0.0,0.66,0.0,0.88,3.73,synthetic://sample-data
2021-06-01,2020-2021,Mexico,Mexico Player 5,Mexico FC,Sample club season,3300,36,4.42,2.16,4.68,1.82,3.56,synthetic://sample-data
2021-06-01,2020-2021,Mexico,Mexico Player 6,Mexico FC,Sample club season,1569,17,1.23,2.87,2.0,2.49,2.7,synthetic://sample-data
2021-06-01,2020-2021,Mexico,Mexico Player 7,Mexico FC,Sample club season,1458,16,3.52,1.14,4.47,0.87,2.51,synthetic://sample-data
2021-06-01,2020-2021,Mexico,Mexico Player 8,Mexico FC,Sample club season,972,10,1.18,2.02,0.49,1.38,3.28,synthetic://sample-data
2021-06-01,2020-2021,Morocco,Morocco Player 1,Morocco FC,Sample club season,3266,36,0.48,3.39,0.19,2.84,4.23,synthetic://sample-data
2021-06-01,2020-2021,Morocco,Morocco Player 2,Morocco FC,Sample club season,2789,30,2.21,1.49,2.82,2.01,3.28,synthetic://sample-data
2021-06-01,2020-2021,Morocco,Morocco Player 3,Morocco FC,Sample club season,2304,25,0.0,1.21,0.62,1.93,4.21,synthetic://sample-data
2021-06-01,2020-2021,Morocco,Morocco Player 4,Morocco FC,Sample club season,2510,27,0.58,0.0,0.1,0.34,2.59,synthetic://sample-data
2021-06-01,2020-2021,Morocco,Morocco Player 5,Morocco FC,Sample club season,1911,21,0.0,1.9,0.21,1.22,2.2,synthetic://sample-data
2021-06-01,2020-2021,Morocco,Morocco Player 6,Morocco FC,Sample club season,800,8,3.83,1.84,2.59,1.82,2.05,synthetic://sample-data
2021-06-01,2020-2021,Morocco,Morocco Player 7,Morocco FC,Sample club season,1051,11,3.23,2.29,2.64,1.64,2.58,synthetic://sample-data
2021-06-01,2020-2021,Morocco,Morocco Player 8,Morocco FC,Sample club season,1210,13,0.61,1.07,3.01,1.74,3.9,synthetic://sample-data
2021-06-01,2020-2021,Netherlands,Netherlands Player 1,Netherlands FC,Sample club season,3330,37,0.97,0.0,1.33,0.0,4.22,synthetic://sample-data
2021-06-01,2020-2021,Netherlands,Netherlands Player 2,Netherlands FC,Sample club season,3413,37,0.84,0.9,1.34,0.0,5.77,synthetic://sample-data
2021-06-01,2020-2021,Netherlands,Netherlands Player 3,Netherlands FC,Sample club season,2605,28,0.0,1.56,0.43,1.68,1.79,synthetic://sample-data
2021-06-01,2020-2021,Netherlands,Netherlands Player 4,Netherlands FC,Sample club season,2067,22,2.76,1.7,3.14,2.17,2.81,synthetic://sample-data
2021-06-01,2020-2021,Netherlands,Netherlands Player 5,Netherlands FC,Sample club season,2510,27,2.23,0.81,2.66,0.42,5.69,synthetic://sample-data
2021-06-01,2020-2021,Netherlands,Netherlands Player 6,Netherlands FC,Sample club season,493,5,7.33,2.97,6.89,2.51,3.5,synthetic://sample-data
2021-06-01,2020-2021,Netherlands,Netherlands Player 7,Netherlands FC,Sample club season,974,10,3.86,3.95,4.82,4.1,1.71,synthetic://sample-data
2021-06-01,2020-2021,Netherlands,Netherlands Player 8,Netherlands FC,Sample club season,1436,15,5.76,2.46,4.38,3.32,3.1,synthetic://sample-data
2021-06-01,2020-2021,Nigeria,Nigeria Player 1,Nigeria FC,Sample club season,2994,33,1.91,0.29,2.89,0.16,2.89,synthetic://sample-data
2021-06-01,2020-2021,Nigeria,Nigeria Player 2,Nigeria FC,Sample club season,2726,30,1.07,0.68,2.01,0.28,6.31,synthetic://sample-data
2021-06-01,2020-2021,Nigeria,Nigeria Player 3,Nigeria FC,Sample club season,3097,34,1.33,0.0,2.27,0.0,3.8,synthetic://sample-data
2021-06-01,2020-2021,Nigeria,Nigeria Player 4,Nigeria FC,Sample club season,3391,37,0.37,1.2,0.69,2.64,5.14,synthetic://sample-data
2021-06-01,2020-2021,Nigeria,Nigeria Player 5,Nigeria FC,Sample club season,2142,23,2.06,2.29,2.52,2.07,6.21,synthetic://sample-data
2021-06-01,2020-2021,Nigeria,Nigeria Player 6,Nigeria FC,Sample club season,1445,16,3.12,0.89,1.41,2.8,3.19,synthetic://sample-data
2021-06-01,2020-2021,Nigeria,Nigeria Player 7,Nigeria FC,Sample club season,1203,13,0.0,1.63,0.0,2.77,1.59,synthetic://sample-data
2021-06-01,2020-2021,Nigeria,Nigeria Player 8,Nigeria FC,Sample club season,647,7,0.0,2.34,0.0,1.96,3.07,synthetic://sample-data
2021-06-01,2020-2021,Norway,Norway Player 1,Norway FC,Sample club season,2677,29,0.89,0.0,0.0,0.22,3.67,synthetic://sample-data
2021-06-01,2020-2021,Norway,Norway Player 2,Norway FC,Sample club season,3194,35,0.5,1.25,0.47,0.54,4.04,synthetic://sample-data
2021-06-01,2020-2021,Norway,Norway Player 3,Norway FC,Sample club season,3455,38,1.08,0.01,1.63,0.32,3.56,synthetic://sample-data
2021-06-01,2020-2021,Norway,Norway Player 4,Norway FC,Sample club season,1964,21,0.79,0.98,1.08,1.04,5.07,synthetic://sample-data
2021-06-01,2020-2021,Norway,Norway Player 5,Norway FC,Sample club season,3110,34,0.0,0.18,0.0,0.0,5.02,synthetic://sample-data
2021-06-01,2020-2021,Norway,Norway Player 6,Norway FC,Sample club season,1680,18,1.62,1.66,1.25,1.65,3.03,synthetic://sample-data
2021-06-01,2020-2021,Norway,Norway Player 7,Norway FC,Sample club season,1003,11,2.2,1.92,2.57,2.48,2.56,synthetic://sample-data
2021-06-01,2020-2021,Norway,Norway Player 8,Norway FC,Sample club season,959,10,1.39,1.02,1.52,0.71,1.79,synthetic://sample-data
2021-06-01,2020-2021,Panama,Panama Player 1,Panama FC,Sample club season,2348,26,2.59,0.0,2.24,0.34,2.43,synthetic://sample-data
2021-06-01,2020-2021,Panama,Panama Player 2,Panama FC,Sample club season,2904,32,2.82,0.43,2.28,0.0,2.4,synthetic://sample-data
2021-06-01,2020-2021,Panama,Panama Player 3,Panama FC,Sample club season,2124,23,0.0,0.0,0.06,0.0,1.18,synthetic://sample-data
2021-06-01,2020-2021,Panama,Panama Player 4,Panama FC,Sample club season,2693,29,0.99,1.82,0.0,2.61,3.37,synthetic://sample-data
2021-06-01,2020-2021,Panama,Panama Player 5,Panama FC,Sample club season,2011,22,1.56,0.4,3.32,0.87,5.74,synthetic://sample-data
2021-06-01,2020-2021,Panama,Panama Player 6,Panama FC,Sample club season,987,10,0.48,1.26,1.14,1.45,4.52,synthetic://sample-data
2021-06-01,2020-2021,Panama,Panama Player 7,Panama FC,Sample club season,632,7,3.71,0.0,3.87,0.78,4.0,synthetic://sample-data
2021-06-01,2020-2021,Panama,Panama Player 8,Panama FC,Sample club season,686,7,2.49,0.0,2.51,0.0,1.4,synthetic://sample-data
2021-06-01,2020-2021,Peru,Peru Player 1,Peru FC,Sample club season,3414,37,0.0,0.61,0.76,1.56,6.03,synthetic://sample-data
2021-06-01,2020-2021,Peru,Peru Player 2,Peru FC,Sample club season,2278,25,0.0,0.0,0.83,0.0,4.0,synthetic://sample-data
2021-06-01,2020-2021,Peru,Peru Player 3,Peru FC,Sample club season,2966,32,1.07,0.63,0.97,1.68,5.99,synthetic://sample-data
2021-06-01,2020-2021,Peru,Peru Player 4,Peru FC,Sample club season,3400,37,1.49,1.37,1.75,1.24,1.22,synthetic://sample-data
