as_of_date,team,player,position,club,squad_status,availability_status,injury_type,expected_return,is_probable_starter,source_url
2018-03-14,Saudi Arabia,Saudi Arabia Player 6,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2018-03-14,Saudi Arabia,Saudi Arabia Player 7,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2018-03-14,Saudi Arabia,Saudi Arabia Player 8,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2018-06-13,Saudi Arabia,Saudi Arabia Player 1,GK,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2018-06-13,Saudi Arabia,Saudi Arabia Player 2,DF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2018-06-13,Saudi Arabia,Saudi Arabia Player 3,DF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2018-06-13,Saudi Arabia,Saudi Arabia Player 4,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2018-06-13,Saudi Arabia,Saudi Arabia Player 5,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2018-06-13,Saudi Arabia,Saudi Arabia Player 6,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2018-06-13,Saudi Arabia,Saudi Arabia Player 7,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2018-06-13,Saudi Arabia,Saudi Arabia Player 8,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2018-09-12,Saudi Arabia,Saudi Arabia Player 1,GK,Saudi Arabia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2018-09-12,Saudi Arabia,Saudi Arabia Player 2,DF,Saudi Arabia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2018-09-12,Saudi Arabia,Saudi Arabia Player 3,DF,Saudi Arabia FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2018-09-12,Saudi Arabia,Saudi Arabia Player 4,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2018-09-12,Saudi Arabia,Saudi Arabia Player 5,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2018-09-12,Saudi Arabia,Saudi Arabia Player 6,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2018-09-12,Saudi Arabia,Saudi Arabia Player 7,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2018-09-12,Saudi Arabia,Saudi Arabia Player 8,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2018-12-12,Saudi Arabia,Saudi Arabia Player 1,GK,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2018-12-12,Saudi Arabia,Saudi Arabia Player 2,DF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2018-12-12,Saudi Arabia,Saudi Arabia Player 3,DF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2018-12-12,Saudi Arabia,Saudi Arabia Player 4,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2018-12-12,Saudi Arabia,Saudi Arabia Player 5,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2018-12-12,Saudi Arabia,Saudi Arabia Player 6,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2018-12-12,Saudi Arabia,Saudi Arabia Player 7,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2018-12-12,Saudi Arabia,Saudi Arabia Player 8,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2019-03-13,Saudi Arabia,Saudi Arabia Player 1,GK,Saudi Arabia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2019-03-13,Saudi Arabia,Saudi Arabia Player 2,DF,Saudi Arabia FC,provisional,suspended,,,True,synthetic://sample-data
2019-03-13,Saudi Arabia,Saudi Arabia Player 3,DF,Saudi Arabia FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2019-03-13,Saudi Arabia,Saudi Arabia Player 4,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2019-03-13,Saudi Arabia,Saudi Arabia Player 5,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2019-03-13,Saudi Arabia,Saudi Arabia Player 6,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2019-03-13,Saudi Arabia,Saudi Arabia Player 7,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2019-03-13,Saudi Arabia,Saudi Arabia Player 8,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2019-06-12,Saudi Arabia,Saudi Arabia Player 1,GK,Saudi Arabia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2019-06-12,Saudi Arabia,Saudi Arabia Player 2,DF,Saudi Arabia FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2019-06-12,Saudi Arabia,Saudi Arabia Player 3,DF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2019-06-12,Saudi Arabia,Saudi Arabia Player 4,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2019-06-12,Saudi Arabia,Saudi Arabia Player 5,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2019-06-12,Saudi Arabia,Saudi Arabia Player 6,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2019-06-12,Saudi Arabia,Saudi Arabia Player 7,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2019-06-12,Saudi Arabia,Saudi Arabia Player 8,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2019-09-11,Saudi Arabia,Saudi Arabia Player 1,GK,Saudi Arabia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2019-09-11,Saudi Arabia,Saudi Arabia Player 2,DF,Saudi Arabia FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2019-09-11,Saudi Arabia,Saudi Arabia Player 3,DF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2019-09-11,Saudi Arabia,Saudi Arabia Player 4,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2019-09-11,Saudi Arabia,Saudi Arabia Player 5,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2019-09-11,Saudi Arabia,Saudi Arabia Player 6,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2019-09-11,Saudi Arabia,Saudi Arabia Player 7,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2019-09-11,Saudi Arabia,Saudi Arabia Player 8,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2019-12-11,Saudi Arabia,Saudi Arabia Player 1,GK,Saudi Arabia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2019-12-11,Saudi Arabia,Saudi Arabia Player 2,DF,Saudi Arabia FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2019-12-11,Saudi Arabia,Saudi Arabia Player 3,DF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2019-12-11,Saudi Arabia,Saudi Arabia Player 4,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2019-12-11,Saudi Arabia,Saudi Arabia Player 5,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2019-12-11,Saudi Arabia,Saudi Arabia Player 6,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2019-12-11,Saudi Arabia,Saudi Arabia Player 7,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2019-12-11,Saudi Arabia,Saudi Arabia Player 8,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2020-03-11,Saudi Arabia,Saudi Arabia Player 1,GK,Saudi Arabia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2020-03-11,Saudi Arabia,Saudi Arabia Player 2,DF,Saudi Arabia FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2020-03-11,Saudi Arabia,Saudi Arabia Player 3,DF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2020-03-11,Saudi Arabia,Saudi Arabia Player 4,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2020-03-11,Saudi Arabia,Saudi Arabia Player 5,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2020-03-11,Saudi Arabia,Saudi Arabia Player 6,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2020-03-11,Saudi Arabia,Saudi Arabia Player 7,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2020-03-11,Saudi Arabia,Saudi Arabia Player 8,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2020-06-10,Saudi Arabia,Saudi Arabia Player 1,GK,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2020-06-10,Saudi Arabia,Saudi Arabia Player 2,DF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2020-06-10,Saudi Arabia,Saudi Arabia Player 3,DF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2020-06-10,Saudi Arabia,Saudi Arabia Player 4,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2020-06-10,Saudi Arabia,Saudi Arabia Player 5,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2020-06-10,Saudi Arabia,Saudi Arabia Player 6,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2020-06-10,Saudi Arabia,Saudi Arabia Player 7,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2020-06-10,Saudi Arabia,Saudi Arabia Player 8,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2020-09-09,Saudi Arabia,Saudi Arabia Player 1,GK,Saudi Arabia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2020-09-09,Saudi Arabia,Saudi Arabia Player 2,DF,Saudi Arabia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2020-09-09,Saudi Arabia,Saudi Arabia Player 3,DF,Saudi Arabia FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2020-09-09,Saudi Arabia,Saudi Arabia Player 4,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2020-09-09,Saudi Arabia,Saudi Arabia Player 5,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2020-09-09,Saudi Arabia,Saudi Arabia Player 6,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2020-09-09,Saudi Arabia,Saudi Arabia Player 7,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2020-09-09,Saudi Arabia,Saudi Arabia Player 8,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2020-12-09,Saudi Arabia,Saudi Arabia Player 1,GK,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2020-12-09,Saudi Arabia,Saudi Arabia Player 2,DF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2020-12-09,Saudi Arabia,Saudi Arabia Player 3,DF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2020-12-09,Saudi Arabia,Saudi Arabia Player 4,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2020-12-09,Saudi Arabia,Saudi Arabia Player 5,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2020-12-09,Saudi Arabia,Saudi Arabia Player 6,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2020-12-09,Saudi Arabia,Saudi Arabia Player 7,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2020-12-09,Saudi Arabia,Saudi Arabia Player 8,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2021-03-10,Saudi Arabia,Saudi Arabia Player 1,GK,Saudi Arabia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2021-03-10,Saudi Arabia,Saudi Arabia Player 2,DF,Saudi Arabia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2021-03-10,Saudi Arabia,Saudi Arabia Player 3,DF,Saudi Arabia FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2021-03-10,Saudi Arabia,Saudi Arabia Player 4,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2021-03-10,Saudi Arabia,Saudi Arabia Player 5,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2021-03-10,Saudi Arabia,Saudi Arabia Player 6,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2021-03-10,Saudi Arabia,Saudi Arabia Player 7,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2021-03-10,Saudi Arabia,Saudi Arabia Player 8,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2021-06-09,Saudi Arabia,Saudi Arabia Player 1,GK,Saudi Arabia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2021-06-09,Saudi Arabia,Saudi Arabia Player 2,DF,Saudi Arabia FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2021-06-09,Saudi Arabia,Saudi Arabia Player 3,DF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2021-06-09,Saudi Arabia,Saudi Arabia Player 4,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2021-06-09,Saudi Arabia,Saudi Arabia Player 5,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2021-06-09,Saudi Arabia,Saudi Arabia Player 6,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2021-06-09,Saudi Arabia,Saudi Arabia Player 7,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2021-06-09,Saudi Arabia,Saudi Arabia Player 8,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2021-09-08,Saudi Arabia,Saudi Arabia Player 1,GK,Saudi Arabia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2021-09-08,Saudi Arabia,Saudi Arabia Player 2,DF,Saudi Arabia FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2021-09-08,Saudi Arabia,Saudi Arabia Player 3,DF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2021-09-08,Saudi Arabia,Saudi Arabia Player 4,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2021-09-08,Saudi Arabia,Saudi Arabia Player 5,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2021-09-08,Saudi Arabia,Saudi Arabia Player 6,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2021-09-08,Saudi Arabia,Saudi Arabia Player 7,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2021-09-08,Saudi Arabia,Saudi Arabia Player 8,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2021-12-08,Saudi Arabia,Saudi Arabia Player 1,GK,Saudi Arabia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2021-12-08,Saudi Arabia,Saudi Arabia Player 2,DF,Saudi Arabia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2021-12-08,Saudi Arabia,Saudi Arabia Player 3,DF,Saudi Arabia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2021-12-08,Saudi Arabia,Saudi Arabia Player 4,MF,Saudi Arabia FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2021-12-08,Saudi Arabia,Saudi Arabia Player 5,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2021-12-08,Saudi Arabia,Saudi Arabia Player 6,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2021-12-08,Saudi Arabia,Saudi Arabia Player 7,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2021-12-08,Saudi Arabia,Saudi Arabia Player 8,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2022-03-09,Saudi Arabia,Saudi Arabia Player 1,GK,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2022-03-09,Saudi Arabia,Saudi Arabia Player 2,DF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2022-03-09,Saudi Arabia,Saudi Arabia Player 3,DF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2022-03-09,Saudi Arabia,Saudi Arabia Player 4,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2022-03-09,Saudi Arabia,Saudi Arabia Player 5,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2022-03-09,Saudi Arabia,Saudi Arabia Player 6,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2022-03-09,Saudi Arabia,Saudi Arabia Player 7,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2022-03-09,Saudi Arabia,Saudi Arabia Player 8,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2022-06-08,Saudi Arabia,Saudi Arabia Player 1,GK,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2022-06-08,Saudi Arabia,Saudi Arabia Player 2,DF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2022-06-08,Saudi Arabia,Saudi Arabia Player 3,DF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2022-06-08,Saudi Arabia,Saudi Arabia Player 4,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2022-06-08,Saudi Arabia,Saudi Arabia Player 5,MF,Saudi Arabia FC,provisional,available,,,True,synthetic://sample-data
2022-06-08,Saudi Arabia,Saudi Arabia Player 6,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2022-06-08,Saudi Arabia,Saudi Arabia Player 7,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2022-06-08,Saudi Arabia,Saudi Arabia Player 8,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2022-09-07,Saudi Arabia,Saudi Arabia Player 1,GK,Saudi Arabia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2022-09-07,Saudi Arabia,Saudi Arabia Player 2,DF,Saudi Arabia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2022-09-07,Saudi Arabia,Saudi Arabia Player 3,DF,Saudi Arabia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2022-09-07,Saudi Arabia,Saudi Arabia Player 4,MF,Saudi Arabia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2022-09-07,Saudi Arabia,Saudi Arabia Player 5,MF,Saudi Arabia FC,provisional,suspended,,,True,synthetic://sample-data
2022-09-07,Saudi Arabia,Saudi Arabia Player 6,FW,Saudi Arabia FC,provisional,doubtful,sample fitness test,,False,synthetic://sample-data
2022-09-07,Saudi Arabia,Saudi Arabia Player 7,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2022-09-07,Saudi Arabia,Saudi Arabia Player 8,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2022-12-07,Saudi Arabia,Saudi Arabia Player 1,GK,Saudi Arabia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2022-12-07,Saudi Arabia,Saudi Arabia Player 2,DF,Saudi Arabia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2022-12-07,Saudi Arabia,Saudi Arabia Player 3,DF,Saudi Arabia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2022-12-07,Saudi Arabia,Saudi Arabia Player 4,MF,Saudi Arabia FC,provisional,suspended,,,True,synthetic://sample-data
2022-12-07,Saudi Arabia,Saudi Arabia Player 5,MF,Saudi Arabia FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2022-12-07,Saudi Arabia,Saudi Arabia Player 6,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2022-12-07,Saudi Arabia,Saudi Arabia Player 7,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
2022-12-07,Saudi Arabia,Saudi Arabia Player 8,FW,Saudi Arabia FC,provisional,available,,,False,synthetic://sample-data
