date,team,injured_players,suspended_players,squad_market_value_eur,xg_for_10,xg_against_10
2019-12-11,Switzerland,3,0,2289608729.0,2.138,0.551
2020-03-11,Switzerland,1,0,2275094927.0,2.185,0.433
2020-06-10,Switzerland,0,0,2250994399.0,2.135,0.633
2020-09-09,Switzerland,2,0,2287695163.0,2.026,0.323
2020-12-09,Switzerland,2,1,2273209442.0,2.173,0.426
2021-03-10,Switzerland,1,0,2246436828.0,2.125,0.383
2021-06-09,Switzerland,0,0,2303671001.0,1.92,0.528
2021-09-08,Switzerland,1,0,2289800203.0,2.091,0.815
2021-12-08,Switzerland,3,0,2206691879.0,2.18,0.82
2022-03-09,Switzerland,3,0,2266252679.0,2.075,0.715
2022-06-08,Switzerland,2,2,2262494328.0,2.027,0.666
2022-09-07,Switzerland,1,0,2291399609.0,1.632,0.486
2022-12-07,Switzerland,1,0,2325155954.0,2.22,0.576
2023-03-08,Switzerland,0,0,2313479134.0,1.927,0.512
2023-06-07,Switzerland,2,0,2318308352.0,2.018,0.341
2023-09-06,Switzerland,1,0,2261745525.0,2.097,0.35
2023-12-06,Switzerland,1,0,2237128050.0,1.849,0.484
2024-03-06,Switzerland,1,0,2238454057.0,1.948,0.667
2024-06-05,Switzerland,2,0,2231399539.0,1.838,0.3
2024-09-04,Switzerland,0,0,2298918833.0,1.885,0.548
2024-12-04,Switzerland,1,0,2240503741.0,1.835,0.3
2025-03-05,Switzerland,0,0,2268684630.0,2.348,0.753
2025-06-04,Switzerland,1,0,2259637856.0,1.811,0.526
2025-09-03,Switzerland,2,0,2231820485.0,2.295,0.365
2025-12-03,Switzerland,1,0,2314165372.0,1.932,0.782
2026-03-04,Switzerland,0,0,2305295244.0,1.899,0.721
2003-01-01,Tunisia,0,0,869890166.0,1.301,1.193
2003-04-02,Tunisia,3,0,866526536.0,1.303,1.094
2003-07-02,Tunisia,4,0,908120199.0,1.421,1.467
2003-10-01,Tunisia,1,1,883331459.0,1.147,1.297
2003-12-31,Tunisia,3,0,892993376.0,1.214,1.505
2004-03-31,Tunisia,1,0,877429328.0,1.344,1.487
2004-06-30,Tunisia,4,0,885893053.0,1.262,1.396
2004-09-29,Tunisia,0,0,812236996.0,1.643,0.968
2004-12-29,Tunisia,0,0,838435565.0,1.682,1.314
2005-03-30,Tunisia,2,0,838771210.0,1.472,1.202
2005-06-29,Tunisia,1,0,851648012.0,1.495,1.3
2005-09-28,Tunisia,1,0,879733680.0,1.146,1.275
2005-12-28,Tunisia,0,0,865167515.0,1.258,1.099
2006-03-29,Tunisia,1,1,838342036.0,1.187,1.338
2006-06-28,Tunisia,4,0,881159002.0,1.485,1.352
2006-09-27,Tunisia,0,1,827489840.0,1.279,1.151
2006-12-27,Tunisia,4,0,868893914.0,1.211,1.411
2007-03-28,Tunisia,2,0,868693872.0,1.469,1.268
2007-06-27,Tunisia,0,0,903675975.0,1.189,1.168
2007-09-26,Tunisia,1,0,810794522.0,1.216,1.239
2007-12-26,Tunisia,1,0,841190470.0,1.362,1.182
2008-03-26,Tunisia,1,0,885618187.0,1.03,1.346
2008-06-25,Tunisia,2,0,824880396.0,1.333,1.48
2008-09-24,Tunisia,2,0,907899506.0,1.195,1.63
2008-12-24,Tunisia,0,0,854559650.0,1.208,1.489
2009-03-25,Tunisia,1,0,847591978.0,1.539,1.186
2009-06-24,Tunisia,2,0,819358431.0,1.24,1.25
2009-09-23,Tunisia,0,0,867205824.0,1.418,1.437
2009-12-23,Tunisia,1,0,827945731.0,1.234,1.008
2010-03-24,Tunisia,0,0,845530691.0,1.24,1.289
2010-06-23,Tunisia,2,0,852025780.0,1.042,1.561
2010-09-22,Tunisia,2,0,851028626.0,1.338,1.251
2010-12-22,Tunisia,1,0,858715866.0,1.375,1.127
2011-03-23,Tunisia,2,0,866114791.0,1.053,1.227
2011-06-22,Tunisia,0,1,846851405.0,1.338,1.495
2011-09-21,Tunisia,1,1,833861948.0,1.342,1.379
2011-12-21,Tunisia,3,0,869685936.0,1.431,1.574
2012-03-21,Tunisia,0,1,883346095.0,1.504,1.339
2012-06-20,Tunisia,0,0,878188147.0,1.24,1.302
2012-09-19,Tunisia,0,1,835858875.0,1.542,1.296
2012-12-19,Tunisia,2,0,841077362.0,1.326,1.208
2013-03-20,Tunisia,0,0,874132780.0,1.423,1.677
2013-06-19,Tunisia,1,0,796673244.0,1.016,1.247
2013-09-18,Tunisia,1,0,871624571.0,1.138,1.394
2013-12-18,Tunisia,1,0,918707801.0,1.368,1.194
2014-03-19,Tunisia,0,1,879630739.0,1.354,1.061
2014-06-18,Tunisia,2,0,863524245.0,0.966,1.459
2014-09-17,Tunisia,0,0,821107586.0,1.283,1.01
2014-12-17,Tunisia,1,1,828873186.0,1.303,1.38
2015-03-18,Tunisia,0,0,896716959.0,1.215,1.552
2015-06-17,Tunisia,3,0,830428008.0,1.303,1.343
2015-09-16,Tunisia,0,1,859212473.0,1.241,1.47
2015-12-16,Tunisia,2,1,928001318.0,1.416,1.313
2016-03-16,Tunisia,2,0,886984348.0,1.516,1.449
2016-06-15,Tunisia,1,0,824783994.0,1.416,1.311
2016-09-14,Tunisia,0,0,817644252.0,1.186,1.042
2016-12-14,Tunisia,2,0,859992570.0,1.461,1.399
2017-03-15,Tunisia,0,0,906789569.0,1.115,1.284
2017-06-14,Tunisia,2,0,875864181.0,1.214,1.364
2017-09-13,Tunisia,3,0,872423289.0,1.327,1.412
2017-12-13,Tunisia,1,0,890181835.0,1.327,1.392
2018-03-14,Tunisia,2,1,818475099.0,1.351,1.234
2018-06-13,Tunisia,2,0,853084268.0,1.728,1.051
2018-09-12,Tunisia,0,0,819443343.0,1.302,1.229
2018-12-12,Tunisia,0,0,848291135.0,1.247,1.224
2019-03-13,Tunisia,4,0,852479426.0,1.333,1.366
2019-06-12,Tunisia,3,0,866862404.0,1.247,1.238
2019-09-11,Tunisia,0,0,867038127.0,1.355,0.994
2019-12-11,Tunisia,0,0,821582729.0,1.441,1.232
2020-03-11,Tunisia,1,0,834738633.0,1.411,1.229
2020-06-10,Tunisia,2,0,845717210.0,1.577,1.43
2020-09-09,Tunisia,1,0,833505254.0,1.447,1.256
2020-12-09,Tunisia,0,1,878942779.0,1.496,1.719
2021-03-10,Tunisia,0,0,890978653.0,1.41,1.293
2021-06-09,Tunisia,0,0,837491680.0,1.23,1.347
2021-09-08,Tunisia,1,0,812479552.0,1.145,1.271
2021-12-08,Tunisia,2,0,874976013.0,1.334,0.991
2022-03-09,Tunisia,0,0,845671844.0,1.066,1.274
2022-06-08,Tunisia,1,0,848552299.0,1.062,1.192
2022-09-07,Tunisia,3,0,888452523.0,1.282,1.314
2022-12-07,Tunisia,1,0,844260572.0,1.488,1.106
2023-03-08,Tunisia,1,0,832885669.0,1.24,1.518
2023-06-07,Tunisia,1,1,847445662.0,1.27,1.239
2023-09-06,Tunisia,4,1,852894846.0,1.483,1.415
2023-12-06,Tunisia,1,0,918358725.0,1.408,1.316
2024-03-06,Tunisia,1,0,853196505.0,1.181,1.193
2024-06-05,Tunisia,2,0,885833818.0,1.371,1.241
2024-09-04,Tunisia,2,0,784654787.0,1.288,1.516
2024-12-04,Tunisia,1,0,878634959.0,1.396,1.03
2025-03-05,Tunisia,2,0,905255259.0,1.412,1.251
2025-06-04,Tunisia,0,0,835970081.0,1.314,1.201
2025-09-03,Tunisia,2,0,850473826.0,1.346,1.179
2025-12-03,Tunisia,0,0,821866609.0,1.351,1.16
2026-03-04,Tunisia,2,1,917434886.0,1.541,1.569
2003-01-01,Turkey,0,0,1601540193.0,1.879,0.741
2003-04-02,Turkey,5,1,1627292587.0,1.943,0.68
2003-07-02,Turkey,2,1,1623173767.0,1.719,0.806
2003-10-01,Turkey,1,0,1681645916.0,1.917,0.802
2003-12-31,Turkey,3,0,1655557428.0,1.689,0.744
2004-03-31,Turkey,1,0,1647423629.0,1.749,0.868
2004-06-30,Turkey,0,1,1610577115.0,1.844,0.784
2004-09-29,Turkey,1,1,1592641676.0,1.641,0.91
2004-12-29,Turkey,2,1,1652883641.0,1.568,1.033
2005-03-30,Turkey,1,0,1661562077.0,1.812,0.922
2005-06-29,Turkey,1,0,1641115833.0,1.587,0.981
2005-09-28,Turkey,0,1,1656405635.0,1.593,0.851
2005-12-28,Turkey,4,0,1639177994.0,1.702,0.999
2006-03-29,Turkey,2,0,1661933734.0,1.626,1.027
2006-06-28,Turkey,3,0,1633156544.0,1.647,1.277
2006-09-27,Turkey,1,1,1620072366.0,1.824,1.087
2006-12-27,Turkey,0,0,1615493429.0,1.586,0.874
2007-03-28,Turkey,1,0,1585177091.0,1.616,0.641
2007-06-27,Turkey,0,0,1647425892.0,1.618,0.836
2007-09-26,Turkey,1,1,1586382438.0,1.631,1.081
2007-12-26,Turkey,0,0,1648737487.0,1.919,0.778
2008-03-26,Turkey,2,1,1674422265.0,1.696,1.125
2008-06-25,Turkey,6,0,1641297382.0,1.674,0.953
2008-09-24,Turkey,1,0,1628807780.0,1.824,1.395
2008-12-24,Turkey,2,1,1660736874.0,1.667,1.024
2009-03-25,Turkey,2,0,1630436593.0,1.822,0.701
2009-06-24,Turkey,2,0,1619677448.0,1.725,0.821
2009-09-23,Turkey,0,1,1673396344.0,1.813,0.915
2009-12-23,Turkey,4,0,1657887032.0,1.51,0.691
2010-03-24,Turkey,1,1,1634225989.0,1.707,0.52
2010-06-23,Turkey,1,1,1665184075.0,1.761,0.863
2010-09-22,Turkey,0,0,1594313903.0,1.823,0.749
2010-12-22,Turkey,2,0,1683874293.0,1.797,0.76
2011-03-23,Turkey,1,0,1601998284.0,1.689,1.115
2011-06-22,Turkey,0,1,1649190678.0,1.861,1.044
2011-09-21,Turkey,1,1,1649549460.0,1.877,0.521
2011-12-21,Turkey,1,0,1666231627.0,1.817,0.934
2012-03-21,Turkey,0,0,1609883275.0,1.813,0.705
2012-06-20,Turkey,1,1,1601400394.0,1.424,0.98
2012-09-19,Turkey,1,0,1566959189.0,1.617,1.065
2012-12-19,Turkey,0,0,1661551828.0,1.841,0.88
2013-03-20,Turkey,1,0,1633734106.0,1.729,0.88
2013-06-19,Turkey,1,1,1631122617.0,1.897,0.809
2013-09-18,Turkey,2,0,1605627947.0,1.796,1.078
2013-12-18,Turkey,1,0,1612911339.0,1.883,0.804
2014-03-19,Turkey,2,1,1676747786.0,1.487,0.716
2014-06-18,Turkey,1,0,1615325105.0,1.646,0.758
2014-09-17,Turkey,4,0,1618721276.0,1.709,0.932
2014-12-17,Turkey,0,0,1633860608.0,1.9,0.945
2015-03-18,Turkey,1,1,1598706271.0,1.99,0.865
2015-06-17,Turkey,3,0,1620948189.0,1.593,0.517
2015-09-16,Turkey,1,0,1634152637.0,1.672,0.996
2015-12-16,Turkey,0,1,1618508921.0,1.654,0.905
2016-03-16,Turkey,0,0,1682684936.0,1.829,0.858
2016-06-15,Turkey,0,1,1634602709.0,1.622,0.62
2016-09-14,Turkey,1,0,1649675493.0,1.597,0.927
2016-12-14,Turkey,2,0,1652229511.0,1.767,1.002
2017-03-15,Turkey,2,0,1604855212.0,1.692,0.784
2017-06-14,Turkey,1,0,1620903577.0,1.751,0.852
2017-09-13,Turkey,1,0,1654663561.0,1.859,0.712
2017-12-13,Turkey,0,0,1600544833.0,1.799,0.618
2018-03-14,Turkey,0,0,1659983070.0,1.815,0.891
2018-06-13,Turkey,1,0,1651883893.0,1.628,0.9
2018-09-12,Turkey,3,0,1678600819.0,1.742,0.776
2018-12-12,Turkey,0,0,1630108370.0,1.749,0.674
2019-03-13,Turkey,1,0,1645438930.0,1.771,0.843
2019-06-12,Turkey,0,1,1638547720.0,1.633,1.009
2019-09-11,Turkey,1,0,1651142823.0,1.77,0.964
2019-12-11,Turkey,0,0,1633393842.0,1.99,0.721
2020-03-11,Turkey,1,0,1636056290.0,1.714,1.03
2020-06-10,Turkey,2,0,1585059944.0,1.227,1.096
2020-09-09,Turkey,1,0,1652768737.0,1.391,0.728
2020-12-09,Turkey,1,0,1620141743.0,1.736,0.975
2021-03-10,Turkey,2,0,1593428404.0,1.726,0.881
2021-06-09,Turkey,0,1,1578744733.0,1.921,0.893
2021-09-08,Turkey,3,0,1609338245.0,1.644,0.848
2021-12-08,Turkey,1,0,1625917375.0,1.836,0.739
2022-03-09,Turkey,0,1,1630055690.0,1.823,1.073
2022-06-08,Turkey,0,0,1652369754.0,1.704,1.039
2022-09-07,Turkey,1,1,1612968212.0,1.702,0.906
2022-12-07,Turkey,2,1,1622829870.0,1.733,1.253
2023-03-08,Turkey,2,0,1640261393.0,1.807,0.7
2023-06-07,Turkey,1,0,1642727610.0,1.67,0.875
2023-09-06,Turkey,3,0,1585243198.0,1.643,1.06
2023-12-06,Turkey,3,1,1595264051.0,1.754,1.044
2024-03-06,Turkey,1,1,1579371764.0,1.676,0.898
2024-06-05,Turkey,1,0,1650800864.0,1.843,0.979
2024-09-04,Turkey,2,0,1582558919.0,1.835,1.016
2024-12-04,Turkey,3,1,1583484644.0,1.48,0.761
2025-03-05,Turkey,4,0,1590564278.0,1.782,0.937
2025-06-04,Turkey,2,0,1630982883.0,1.613,0.777
2025-09-03,Turkey,0,0,1637115160.0,1.7,0.935
2025-12-03,Turkey,1,0,1654728823.0,2.009,0.901
2026-03-04,Turkey,2,0,1573376482.0,1.89,0.84
2003-01-01,USA,0,1,1700472238.0,1.646,0.84
2003-04-02,USA,0,0,1618155583.0,1.398,0.899
2003-07-02,USA,3,0,1627065119.0,1.597,0.683
2003-10-01,USA,2,1,1710126305.0,1.953,0.959
2003-12-31,USA,1,1,1705420352.0,1.651,0.903
2004-03-31,USA,1,1,1729719533.0,1.716,0.715
2004-06-30,USA,0,0,1668332691.0,1.796,0.92
2004-09-29,USA,1,0,1656553042.0,1.574,0.897
2004-12-29,USA,0,0,1683687928.0,1.692,0.764
2005-03-30,USA,3,1,1673694463.0,1.773,0.926
2005-06-29,USA,3,0,1693145180.0,1.501,0.973
2005-09-28,USA,3,1,1650565337.0,1.595,0.93
2005-12-28,USA,4,1,1667746419.0,1.879,1.014
2006-03-29,USA,1,0,1661253329.0,1.564,0.789
2006-06-28,USA,4,0,1715922901.0,1.939,0.759
2006-09-27,USA,3,0,1647435730.0,1.622,0.636
2006-12-27,USA,1,0,1708555197.0,1.769,1.149
2007-03-28,USA,0,0,1688257292.0,1.744,0.879
2007-06-27,USA,2,0,1654966705.0,1.862,0.883
2007-09-26,USA,0,0,1653532492.0,1.727,0.561
2007-12-26,USA,2,0,1753399507.0,1.77,0.781
2008-03-26,USA,2,1,1672990582.0,1.506,1.079
2008-06-25,USA,5,0,1615951878.0,1.771,0.916
2008-09-24,USA,3,0,1717654127.0,1.591,0.568
2008-12-24,USA,0,0,1693355531.0,1.882,1.005
2009-03-25,USA,3,0,1659214386.0,1.669,0.813
2009-06-24,USA,0,0,1704423332.0,1.811,0.846
2009-09-23,USA,2,1,1697589843.0,2.074,0.771
2009-12-23,USA,1,0,1673197214.0,1.79,0.726
2010-03-24,USA,0,1,1682638336.0,1.655,0.769
2010-06-23,USA,0,0,1703184341.0,1.617,0.921
2010-09-22,USA,0,0,1692725882.0,1.587,0.942
2010-12-22,USA,2,0,1704591167.0,1.992,1.27
2011-03-23,USA,2,1,1656005831.0,1.799,0.893
2011-06-22,USA,1,0,1685421783.0,1.946,0.738
2011-09-21,USA,0,0,1720176067.0,1.636,0.859
2011-12-21,USA,0,0,1704242926.0,1.907,0.98
2012-03-21,USA,0,0,1622372738.0,1.731,0.973
2012-06-20,USA,2,0,1730044629.0,1.829,1.211
2012-09-19,USA,3,0,1681799988.0,1.705,0.791
2012-12-19,USA,0,0,1694464782.0,1.787,0.733
2013-03-20,USA,1,0,1642502704.0,1.396,0.784
2013-06-19,USA,3,0,1712868425.0,2.075,0.755
2013-09-18,USA,1,0,1734209428.0,1.875,0.901
2013-12-18,USA,3,0,1645024573.0,1.897,1.053
2014-03-19,USA,0,0,1672750858.0,1.776,0.667
2014-06-18,USA,0,0,1710021786.0,1.931,0.746
2014-09-17,USA,3,0,1691770880.0,1.847,0.643
2014-12-17,USA,1,0,1651932071.0,1.842,0.989
2015-03-18,USA,1,1,1679601102.0,1.835,0.768
2015-06-17,USA,1,0,1710115112.0,1.469,0.749
2015-09-16,USA,2,0,1721813171.0,1.734,0.937
2015-12-16,USA,0,0,1696964280.0,1.626,0.938
2016-03-16,USA,0,1,1718196244.0,1.938,0.837
2016-06-15,USA,1,0,1719186681.0,1.856,0.798
2016-09-14,USA,2,0,1668861404.0,1.624,0.756
2016-12-14,USA,2,1,1719513548.0,1.756,0.872
2017-03-15,USA,0,1,1684621329.0,1.812,0.715
2017-06-14,USA,0,0,1721371038.0,1.433,0.661
2017-09-13,USA,2,1,1698643020.0,1.856,1.174
2017-12-13,USA,3,0,1667251931.0,1.663,0.745
2018-03-14,USA,1,0,1703511991.0,1.701,0.709
2018-06-13,USA,2,0,1701732192.0,1.618,0.616
2018-09-12,USA,0,0,1697192961.0,1.794,0.723
2018-12-12,USA,0,0,1722500274.0,1.674,0.816
2019-03-13,USA,2,0,1716904230.0,1.761,0.952
2019-06-12,USA,0,0,1691946863.0,1.664,1.014
2019-09-11,USA,1,0,1718641834.0,1.576,1.014
2019-12-11,USA,1,0,1685938657.0,1.864,0.703
2020-03-11,USA,3,0,1667166334.0,1.794,1.125
2020-06-10,USA,0,0,1723346880.0,2.139,1.072
2020-09-09,USA,0,1,1695774606.0,1.718,0.847
2020-12-09,USA,0,1,1676532454.0,1.763,0.898
2021-03-10,USA,2,0,1693394240.0,1.651,0.876
2021-06-09,USA,5,0,1721720574.0,1.529,0.859
2021-09-08,USA,6,0,1720902618.0,1.704,0.947
2021-12-08,USA,2,0,1691042035.0,2.071,0.938
2022-03-09,USA,2,0,1655200205.0,1.766,0.91
2022-06-08,USA,1,0,1713712604.0,1.707,0.993
2022-09-07,USA,1,0,1704176651.0,1.47,1.006
2022-12-07,USA,2,0,1674170731.0,1.645,0.72
2023-03-08,USA,4,0,1702954628.0,1.823,0.835
2023-06-07,USA,1,0,1682127286.0,1.774,0.688
2023-09-06,USA,0,1,1692178353.0,1.844,0.916
2023-12-06,USA,0,0,1669322676.0,1.815,0.754
2024-03-06,USA,1,0,1690735216.0,2.071,0.476
2024-06-05,USA,2,0,1663497282.0,1.801,0.716
2024-09-04,USA,1,0,1668620378.0,1.783,0.808
2024-12-04,USA,0,0,1661567191.0,1.554,0.812
2025-03-05,USA,0,0,1701086452.0,1.867,0.916
2025-06-04,USA,0,1,1680886369.0,1.591,0.857
2025-09-03,USA,0,1,1674487875.0,1.792,1.016
2025-12-03,USA,1,0,1709451221.0,1.937,1.083
2026-03-04,USA,0,0,1717926660.0,1.726,0.74
2003-01-01,Ukraine,0,0,1694669354.0,1.937,1.085
2003-04-02,Ukraine,3,0,1684233326.0,2.01,0.805
2003-07-02,Ukraine,5,1,1697373732.0,1.802,0.862
2003-10-01,Ukraine,0,0,1617963826.0,1.783,0.967
2003-12-31,Ukraine,1,0,1701618062.0,1.674,0.988
2004-03-31,Ukraine,3,0,1693149009.0,1.86,0.751
2004-06-30,Ukraine,0,0,1681308926.0,1.741,0.838
2004-09-29,Ukraine,2,0,1649637491.0,1.757,0.607
2004-12-29,Ukraine,5,0,1665489292.0,1.67,0.636
2005-03-30,Ukraine,2,0,1644583367.0,1.539,0.87
2005-06-29,Ukraine,1,0,1656708639.0,1.779,0.769
2005-09-28,Ukraine,1,1,1690919752.0,1.793,1.058
2005-12-28,Ukraine,2,0,1655371352.0,1.533,0.707
2006-03-29,Ukraine,0,0,1687684129.0,1.785,1.052
2006-06-28,Ukraine,2,0,1678439150.0,1.865,1.028
2006-09-27,Ukraine,1,0,1690819984.0,1.776,0.852
2006-12-27,Ukraine,1,1,1721301418.0,1.758,0.885
2007-03-28,Ukraine,2,0,1657975717.0,1.602,0.894
2007-06-27,Ukraine,1,0,1655543648.0,1.49,0.877
2007-09-26,Ukraine,0,0,1704251960.0,1.69,0.682
2007-12-26,Ukraine,0,1,1631626442.0,1.877,0.858
2008-03-26,Ukraine,2,1,1621224669.0,1.806,1.105
2008-06-25,Ukraine,0,0,1672207552.0,1.883,0.905
2008-09-24,Ukraine,3,1,1605390652.0,1.918,0.895
2008-12-24,Ukraine,1,0,1660753731.0,1.715,0.5
2009-03-25,Ukraine,3,0,1627025911.0,1.69,0.984
2009-06-24,Ukraine,0,0,1686122357.0,1.972,0.545
2009-09-23,Ukraine,1,0,1665791404.0,1.641,0.867
2009-12-23,Ukraine,1,1,1641644881.0,1.775,0.844
2010-03-24,Ukraine,1,0,1640793506.0,1.594,0.954
2010-06-23,Ukraine,4,1,1651300097.0,1.794,0.997
2010-09-22,Ukraine,0,0,1616599225.0,1.583,1.064
2010-12-22,Ukraine,3,0,1650182091.0,1.725,0.939
2011-03-23,Ukraine,3,0,1670336446.0,1.745,0.822
2011-06-22,Ukraine,3,0,1734283142.0,1.765,0.989
2011-09-21,Ukraine,2,0,1683638676.0,1.636,0.88
2011-12-21,Ukraine,1,1,1631084231.0,1.808,0.725
2012-03-21,Ukraine,0,0,1680777709.0,1.712,0.707
2012-06-20,Ukraine,1,0,1599873390.0,1.748,0.777
2012-09-19,Ukraine,2,0,1621331173.0,2.066,0.786
2012-12-19,Ukraine,2,0,1635467034.0,1.878,0.896
2013-03-20,Ukraine,0,0,1622265205.0,1.723,0.834
2013-06-19,Ukraine,3,0,1646952786.0,2.042,0.836
2013-09-18,Ukraine,1,0,1670936039.0,1.743,1.163
2013-12-18,Ukraine,0,0,1650964072.0,1.706,0.863
2014-03-19,Ukraine,1,0,1645526558.0,1.721,0.841
2014-06-18,Ukraine,3,0,1699246960.0,1.679,1.0
2014-09-17,Ukraine,1,0,1644466015.0,1.667,0.487
2014-12-17,Ukraine,2,0,1645313947.0,1.904,1.28
2015-03-18,Ukraine,1,0,1640107942.0,1.763,0.912
2015-06-17,Ukraine,0,0,1661928930.0,1.973,0.944
2015-09-16,Ukraine,0,0,1646595702.0,1.746,0.811
2015-12-16,Ukraine,1,0,1640970138.0,1.67,0.779
2016-03-16,Ukraine,2,0,1664097930.0,1.672,0.932
2016-06-15,Ukraine,0,0,1702643892.0,1.689,0.988
2016-09-14,Ukraine,1,1,1668224906.0,1.732,0.871
2016-12-14,Ukraine,2,0,1634407647.0,1.782,0.96
2017-03-15,Ukraine,1,0,1661137823.0,1.837,0.775
2017-06-14,Ukraine,2,0,1663584011.0,1.772,0.861
2017-09-13,Ukraine,1,0,1644519050.0,1.899,0.709
2017-12-13,Ukraine,2,0,1681183921.0,1.931,0.733
2018-03-14,Ukraine,3,0,1620860778.0,1.495,0.871
2018-06-13,Ukraine,1,0,1610769449.0,1.868,0.988
2018-09-12,Ukraine,0,0,1652094429.0,1.848,0.768
2018-12-12,Ukraine,2,0,1667441377.0,1.449,1.282
2019-03-13,Ukraine,1,0,1650648859.0,1.739,1.095
2019-06-12,Ukraine,0,0,1696406341.0,1.731,0.562
2019-09-11,Ukraine,0,0,1693758285.0,1.767,1.126
2019-12-11,Ukraine,0,1,1647301258.0,1.811,0.957
2020-03-11,Ukraine,3,0,1625127887.0,1.947,0.951
2020-06-10,Ukraine,0,0,1669310708.0,1.864,0.866
2020-09-09,Ukraine,2,0,1657506126.0,1.763,0.913
2020-12-09,Ukraine,1,0,1683186507.0,1.67,0.82
2021-03-10,Ukraine,1,0,1678475104.0,1.734,0.556
2021-06-09,Ukraine,2,0,1670370529.0,1.864,0.905
2021-09-08,Ukraine,0,0,1636856562.0,1.851,0.795
2021-12-08,Ukraine,2,0,1731618841.0,1.524,0.801
2022-03-09,Ukraine,1,0,1688911262.0,1.849,1.136
2022-06-08,Ukraine,1,0,1633653848.0,1.553,0.927
2022-09-07,Ukraine,1,0,1702265653.0,1.484,0.936
2022-12-07,Ukraine,2,0,1629750512.0,1.724,0.75
2023-03-08,Ukraine,0,0,1644934302.0,1.692,0.832
2023-06-07,Ukraine,1,0,1686837279.0,1.783,0.696
2023-09-06,Ukraine,1,1,1662009999.0,1.894,0.991
2023-12-06,Ukraine,1,0,1679136769.0,1.835,1.034
2024-03-06,Ukraine,6,0,1679906072.0,1.668,0.939
2024-06-05,Ukraine,0,0,1615785199.0,1.761,0.886
2024-09-04,Ukraine,0,0,1621332200.0,2.026,1.062
2024-12-04,Ukraine,1,0,1617538111.0,1.773,0.668
2025-03-05,Ukraine,2,0,1659293529.0,1.69,0.591
2025-06-04,Ukraine,1,0,1691083137.0,1.791,0.936
2025-09-03,Ukraine,4,0,1661117530.0,1.584,0.791
2025-12-03,Ukraine,0,1,1646526760.0,1.952,1.012
2026-03-04,Ukraine,0,0,1665662819.0,1.891,0.867
2003-01-01,Uruguay,0,1,2823495183.0,2.285,0.3
2003-04-02,Uruguay,0,0,2876584603.0,2.148,0.3
2003-07-02,Uruguay,2,1,2806628923.0,2.112,0.3
2003-10-01,Uruguay,2,1,2827701242.0,2.295,0.369
2003-12-31,Uruguay,0,0,2838526472.0,2.223,0.401
2004-03-31,Uruguay,4,1,2864810179.0,2.23,0.501
2004-06-30,Uruguay,1,0,2836539007.0,2.199,0.3
2004-09-29,Uruguay,0,0,2781222184.0,2.244,0.3
2004-12-29,Uruguay,4,2,2826661970.0,2.397,0.354
2005-03-30,Uruguay,1,0,2794481171.0,2.113,0.481
2005-06-29,Uruguay,1,0,2767542574.0,2.439,0.375
2005-09-28,Uruguay,0,0,2851284743.0,2.321,0.3
2005-12-28,Uruguay,0,0,2853363238.0,2.528,0.449
2006-03-29,Uruguay,0,1,2857355555.0,2.519,0.337
2006-06-28,Uruguay,0,1,2893591485.0,2.151,0.571
2006-09-27,Uruguay,2,0,2819420598.0,2.1,0.3
2006-12-27,Uruguay,1,0,2820596308.0,2.45,0.3
2007-03-28,Uruguay,3,0,2859654507.0,2.296,0.3
2007-06-27,Uruguay,2,0,2798380613.0,2.199,0.3
2007-09-26,Uruguay,2,0,2768547096.0,2.137,0.3
2007-12-26,Uruguay,3,0,2830668022.0,2.224,0.51
2008-03-26,Uruguay,0,0,2831588094.0,2.204,0.3
2008-06-25,Uruguay,1,1,2806298521.0,2.282,0.545
2008-09-24,Uruguay,0,0,2790437103.0,2.14,0.3
2008-12-24,Uruguay,1,0,2794445485.0,2.323,0.3
2009-03-25,Uruguay,0,0,2766712172.0,2.249,0.3
2009-06-24,Uruguay,2,0,2715474901.0,2.327,0.3
2009-09-23,Uruguay,2,1,2858052054.0,1.814,0.519
2009-12-23,Uruguay,0,0,2760586421.0,2.316,0.3
2010-03-24,Uruguay,0,1,2835791936.0,2.298,0.3
2010-06-23,Uruguay,1,0,2855728664.0,2.227,0.343
2010-09-22,Uruguay,1,0,2806675926.0,1.998,0.3
2010-12-22,Uruguay,1,0,2819138351.0,2.551,0.316
2011-03-23,Uruguay,0,0,2835381741.0,2.138,0.409
2011-06-22,Uruguay,1,1,2784174810.0,2.301,0.433
2011-09-21,Uruguay,0,0,2803915673.0,2.002,0.3
2011-12-21,Uruguay,2,0,2807596057.0,2.427,0.3
2012-03-21,Uruguay,1,0,2872730736.0,2.22,0.329
2012-06-20,Uruguay,0,0,2858834782.0,2.107,0.437
2012-09-19,Uruguay,0,1,2819796433.0,2.229,0.3
2012-12-19,Uruguay,1,0,2800476421.0,2.22,0.3
2013-03-20,Uruguay,0,0,2851390785.0,2.291,0.3
2013-06-19,Uruguay,0,0,2833387575.0,2.245,0.3
2013-09-18,Uruguay,0,0,2808514134.0,2.29,0.329
2013-12-18,Uruguay,3,0,2868139568.0,2.077,0.558
2014-03-19,Uruguay,1,0,2800637902.0,2.329,0.3
2014-06-18,Uruguay,1,0,2810226695.0,2.112,0.3
2014-09-17,Uruguay,0,0,2800449944.0,2.162,0.475
